academic_performance,study_load,teacher_student_relationship,future_career_concerns,Academic pressure_score
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.052945
1.2537406310078747,1.199489644114698,1.1909266890290735,1.5378685901211635,1.976793
0.546502326336766,0.3545081464994768,-0.2542132535324058,-0.4246087290589755,0.075497
0.546502326336766,1.199489644114698,1.1909266890290735,0.883709483727784,1.014869
-0.8679742830054514,0.3545081464994768,1.1909266890290735,-0.4246087290589755,-0.908979
0.546502326336766,1.6219803929223089,0.4683567177483339,1.5378685901211635,1.484555
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
1.2537406310078747,0.3545081464994768,0.4683567177483339,0.883709483727784,1.507107
-0.1607359783343427,0.3545081464994768,0.4683567177483339,0.2295503773344042,0.052945
0.546502326336766,-0.4904733511157444,1.1909266890290735,1.5378685901211635,1.484555
1.2537406310078747,0.3545081464994768,1.1909266890290735,0.883709483727784,1.507107
1.2537406310078747,0.3545081464994768,1.1909266890290735,0.883709483727784,1.507107
-1.57521258767656,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.870903
1.2537406310078747,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,1.037421
-0.8679742830054514,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.378665
-0.1607359783343427,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.052945
-1.57521258767656,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.870903
-0.8679742830054514,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.378665
0.546502326336766,0.3545081464994768,0.4683567177483339,-0.4246087290589755,0.075497
1.2537406310078747,1.6219803929223089,0.4683567177483339,1.5378685901211635,1.976793
-1.57521258767656,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.870903
0.546502326336766,1.6219803929223089,1.1909266890290735,0.883709483727784,1.014869
-0.8679742830054514,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.378665
1.2537406310078747,0.3545081464994768,1.1909266890290735,0.883709483727784,1.507107
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,-0.416741
-0.8679742830054514,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.378665
1.2537406310078747,0.3545081464994768,1.1909266890290735,0.883709483727784,1.507107
-0.8679742830054514,-1.7579455975385765,0.4683567177483339,-0.4246087290589755,-0.908979
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,-0.416741
0.546502326336766,0.3545081464994768,1.1909266890290735,0.883709483727784,1.014869
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
-0.1607359783343427,1.199489644114698,0.4683567177483339,0.883709483727784,0.522631
0.546502326336766,0.3545081464994768,0.4683567177483339,0.883709483727784,1.014869
-0.1607359783343427,0.3545081464994768,0.4683567177483339,-0.4246087290589755,-0.416741
-1.57521258767656,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.870903
0.546502326336766,0.3545081464994768,0.4683567177483339,-0.4246087290589755,0.075497
0.546502326336766,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,0.075497
-1.57521258767656,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.870903
1.2537406310078747,1.199489644114698,1.1909266890290735,0.883709483727784,1.507107
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
-1.57521258767656,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.870903
-1.57521258767656,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.870903
0.546502326336766,0.3545081464994768,1.1909266890290735,0.883709483727784,1.014869
0.546502326336766,0.3545081464994768,0.4683567177483339,1.5378685901211635,1.484555
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
1.2537406310078747,1.199489644114698,0.4683567177483339,0.883709483727784,1.507107
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.052945
-0.8679742830054514,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.378665
-0.8679742830054514,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.378665
0.546502326336766,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.545183
-1.57521258767656,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.870903
0.546502326336766,0.3545081464994768,0.4683567177483339,0.883709483727784,1.014869
-0.1607359783343427,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.052945
0.546502326336766,0.3545081464994768,0.4683567177483339,-0.4246087290589755,0.075497
-0.1607359783343427,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,-0.416741
-1.57521258767656,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.870903
-0.8679742830054514,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.378665
-1.57521258767656,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.870903
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
1.9609789356789835,-1.7579455975385765,1.9134966603098131,1.5378685901211635,2.469031
-0.8679742830054514,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.378665
0.546502326336766,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.545183
0.546502326336766,-1.7579455975385765,1.9134966603098131,0.883709483727784,1.014869
-1.57521258767656,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.870903
0.546502326336766,1.199489644114698,0.4683567177483339,1.5378685901211635,1.484555
-0.1607359783343427,0.3545081464994768,-0.2542132535324058,-0.4246087290589755,-0.416741
0.546502326336766,0.3545081464994768,0.4683567177483339,-0.4246087290589755,0.075497
-0.1607359783343427,-0.4904733511157444,1.1909266890290735,1.5378685901211635,0.992317
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
0.546502326336766,1.6219803929223089,0.4683567177483339,0.883709483727784,1.014869
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
1.2537406310078747,1.199489644114698,0.4683567177483339,0.883709483727784,1.507107
1.2537406310078747,1.6219803929223089,1.1909266890290735,1.5378685901211635,1.976793
0.546502326336766,1.6219803929223089,0.4683567177483339,0.883709483727784,1.014869
-0.8679742830054514,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.378665
-0.1607359783343427,0.3545081464994768,-0.2542132535324058,-0.4246087290589755,-0.416741
0.546502326336766,1.199489644114698,0.4683567177483339,1.5378685901211635,1.484555
-0.8679742830054514,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.378665
0.546502326336766,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.545183
1.2537406310078747,1.199489644114698,0.4683567177483339,1.5378685901211635,1.976793
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
-0.1607359783343427,-0.4904733511157444,0.4683567177483339,0.2295503773344042,0.052945
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,-0.416741
0.546502326336766,-0.4904733511157444,0.4683567177483339,0.2295503773344042,0.545183
1.2537406310078747,1.6219803929223089,0.4683567177483339,1.5378685901211635,1.976793
0.546502326336766,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.545183
1.2537406310078747,1.199489644114698,1.1909266890290735,1.5378685901211635,1.976793
0.546502326336766,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.545183
1.2537406310078747,1.6219803929223089,0.4683567177483339,0.883709483727784,1.507107
0.546502326336766,1.199489644114698,1.1909266890290735,1.5378685901211635,1.484555
0.546502326336766,1.199489644114698,-0.9767832248131456,1.5378685901211635,1.484555
-0.1607359783343427,1.6219803929223089,1.1909266890290735,-0.4246087290589755,-0.416741
-1.57521258767656,1.6219803929223089,1.9134966603098131,0.2295503773344042,-0.931531
1.2537406310078747,1.199489644114698,1.1909266890290735,1.5378685901211635,1.976793
0.546502326336766,0.3545081464994768,0.4683567177483339,0.883709483727784,1.014869
-1.57521258767656,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.870903
-0.1607359783343427,0.3545081464994768,-0.2542132535324058,-0.4246087290589755,-0.416741
1.9609789356789835,-1.7579455975385765,1.9134966603098131,-0.4246087290589755,1.059972
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-0.4246087290589755,-0.908979
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.052945
0.546502326336766,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,0.075497
-0.8679742830054514,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.378665
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
1.2537406310078747,0.3545081464994768,1.1909266890290735,1.5378685901211635,1.976793
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
0.546502326336766,1.6219803929223089,1.1909266890290735,1.5378685901211635,1.484555
0.546502326336766,0.3545081464994768,0.4683567177483339,0.883709483727784,1.014869
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
0.546502326336766,0.3545081464994768,1.1909266890290735,1.5378685901211635,1.484555
-0.8679742830054514,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.378665
0.546502326336766,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.545183
1.2537406310078747,-0.4904733511157444,0.4683567177483339,0.2295503773344042,1.037421
1.2537406310078747,1.6219803929223089,1.1909266890290735,0.883709483727784,1.507107
0.546502326336766,0.3545081464994768,0.4683567177483339,0.2295503773344042,0.545183
1.2537406310078747,0.3545081464994768,0.4683567177483339,1.5378685901211635,1.976793
0.546502326336766,1.6219803929223089,1.1909266890290735,1.5378685901211635,1.484555
0.546502326336766,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,0.075497
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
1.2537406310078747,1.199489644114698,1.1909266890290735,1.5378685901211635,1.976793
-0.8679742830054514,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.378665
0.546502326336766,-0.4904733511157444,0.4683567177483339,0.2295503773344042,0.545183
0.546502326336766,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.545183
-0.8679742830054514,0.3545081464994768,0.4683567177483339,-1.078767835452355,-1.378665
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.052945
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
-0.1607359783343427,1.6219803929223089,-0.9767832248131456,-0.4246087290589755,-0.416741
-0.1607359783343427,0.3545081464994768,0.4683567177483339,-0.4246087290589755,-0.416741
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
-0.1607359783343427,0.3545081464994768,-0.2542132535324058,-0.4246087290589755,-0.416741
-0.8679742830054514,1.199489644114698,0.4683567177483339,0.2295503773344042,-0.439293
0.546502326336766,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.545183
0.546502326336766,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,0.075497
1.2537406310078747,1.6219803929223089,-0.2542132535324058,-1.078767835452355,0.098048
-1.57521258767656,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.870903
0.546502326336766,0.3545081464994768,0.4683567177483339,1.5378685901211635,1.484555
-0.8679742830054514,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.378665
0.546502326336766,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,0.075497
0.546502326336766,1.6219803929223089,-0.2542132535324058,0.2295503773344042,0.545183
0.546502326336766,1.6219803929223089,1.9134966603098131,0.883709483727784,1.014869
0.546502326336766,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.545183
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
1.2537406310078747,1.6219803929223089,0.4683567177483339,-1.732926941845735,-0.371638
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,-0.416741
0.546502326336766,1.6219803929223089,1.1909266890290735,0.883709483727784,1.014869
0.546502326336766,0.3545081464994768,-0.2542132535324058,-0.4246087290589755,0.075497
0.546502326336766,0.3545081464994768,0.4683567177483339,0.883709483727784,1.014869
-1.57521258767656,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.870903
0.546502326336766,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.545183
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.052945
0.546502326336766,0.3545081464994768,0.4683567177483339,1.5378685901211635,1.484555
0.546502326336766,0.3545081464994768,1.1909266890290735,0.883709483727784,1.014869
0.546502326336766,-0.4904733511157444,0.4683567177483339,0.2295503773344042,0.545183
-0.8679742830054514,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.378665
0.546502326336766,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,0.075497
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
-0.8679742830054514,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.378665
-0.1607359783343427,-0.4904733511157444,0.4683567177483339,0.2295503773344042,0.052945
0.546502326336766,-1.7579455975385765,-0.9767832248131456,0.2295503773344042,0.545183
0.546502326336766,0.3545081464994768,1.1909266890290735,0.883709483727784,1.014869
0.546502326336766,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,0.075497
-1.57521258767656,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.870903
1.2537406310078747,1.199489644114698,1.1909266890290735,1.5378685901211635,1.976793
0.546502326336766,0.3545081464994768,-0.2542132535324058,-0.4246087290589755,0.075497
-0.8679742830054514,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.378665
-0.1607359783343427,0.3545081464994768,0.4683567177483339,0.2295503773344042,0.052945
-0.1607359783343427,0.3545081464994768,0.4683567177483339,0.2295503773344042,0.052945
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
1.2537406310078747,-0.4904733511157444,1.1909266890290735,-1.732926941845735,-0.371638
-0.1607359783343427,0.3545081464994768,-0.2542132535324058,-0.4246087290589755,-0.416741
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
-1.57521258767656,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.870903
1.2537406310078747,0.3545081464994768,0.4683567177483339,0.883709483727784,1.507107
1.2537406310078747,1.199489644114698,0.4683567177483339,0.883709483727784,1.507107
1.2537406310078747,1.6219803929223089,0.4683567177483339,1.5378685901211635,1.976793
1.2537406310078747,1.6219803929223089,1.9134966603098131,0.883709483727784,1.507107
1.9609789356789835,-1.7579455975385765,1.9134966603098131,0.883709483727784,1.999345
-0.8679742830054514,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.378665
0.546502326336766,1.199489644114698,0.4683567177483339,1.5378685901211635,1.484555
0.546502326336766,0.3545081464994768,0.4683567177483339,-0.4246087290589755,0.075497
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
-0.1607359783343427,-0.4904733511157444,0.4683567177483339,0.883709483727784,0.522631
1.2537406310078747,1.199489644114698,0.4683567177483339,0.883709483727784,1.507107
0.546502326336766,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,0.075497
-1.57521258767656,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.870903
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,-0.416741
0.546502326336766,0.3545081464994768,1.1909266890290735,1.5378685901211635,1.484555
-1.57521258767656,1.6219803929223089,1.1909266890290735,0.2295503773344042,-0.931531
0.546502326336766,0.3545081464994768,0.4683567177483339,-0.4246087290589755,0.075497
1.2537406310078747,0.3545081464994768,1.1909266890290735,-1.732926941845735,-0.371638
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,-0.416741
-1.57521258767656,-1.7579455975385765,-0.2542132535324058,1.5378685901211635,0.007842
0.546502326336766,1.6219803929223089,1.1909266890290735,0.883709483727784,1.014869
0.546502326336766,0.3545081464994768,0.4683567177483339,0.883709483727784,1.014869
-0.8679742830054514,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.378665
0.546502326336766,0.3545081464994768,0.4683567177483339,-0.4246087290589755,0.075497
-0.1607359783343427,-1.3354548487309656,0.4683567177483339,1.5378685901211635,0.992317
1.2537406310078747,0.3545081464994768,1.1909266890290735,1.5378685901211635,1.976793
1.2537406310078747,1.199489644114698,0.4683567177483339,1.5378685901211635,1.976793
0.546502326336766,1.6219803929223089,0.4683567177483339,0.883709483727784,1.014869
-0.1607359783343427,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,-0.416741
0.546502326336766,-1.7579455975385765,-0.2542132535324058,1.5378685901211635,1.484555
0.546502326336766,0.3545081464994768,0.4683567177483339,0.883709483727784,1.014869
1.2537406310078747,0.3545081464994768,0.4683567177483339,0.883709483727784,1.507107
0.546502326336766,0.3545081464994768,1.1909266890290735,0.883709483727784,1.014869
0.546502326336766,0.3545081464994768,1.1909266890290735,1.5378685901211635,1.484555
1.9609789356789835,-1.7579455975385765,0.4683567177483339,1.5378685901211635,2.469031
0.546502326336766,0.3545081464994768,0.4683567177483339,-0.4246087290589755,0.075497
1.2537406310078747,1.6219803929223089,-0.9767832248131456,0.2295503773344042,1.037421
-0.8679742830054514,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.378665
0.546502326336766,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.545183
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
1.2537406310078747,0.3545081464994768,1.1909266890290735,0.883709483727784,1.507107
-0.1607359783343427,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.052945
-0.1607359783343427,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,-0.416741
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
-0.8679742830054514,0.3545081464994768,-0.9767832248131456,0.883709483727784,0.030393
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.052945
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,-0.416741
0.546502326336766,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,0.075497
0.546502326336766,1.199489644114698,0.4683567177483339,0.883709483727784,1.014869
-1.57521258767656,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.870903
0.546502326336766,0.3545081464994768,0.4683567177483339,-0.4246087290589755,0.075497
1.2537406310078747,-1.3354548487309656,-0.9767832248131456,-0.4246087290589755,0.567734
0.546502326336766,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,0.075497
0.546502326336766,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.545183
0.546502326336766,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,0.075497
-0.8679742830054514,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.378665
-0.8679742830054514,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.378665
-1.57521258767656,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.870903
0.546502326336766,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,0.075497
0.546502326336766,0.3545081464994768,0.4683567177483339,0.883709483727784,1.014869
1.2537406310078747,1.6219803929223089,1.1909266890290735,1.5378685901211635,1.976793
0.546502326336766,1.199489644114698,0.4683567177483339,1.5378685901211635,1.484555
0.546502326336766,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.545183
0.546502326336766,0.3545081464994768,-0.2542132535324058,-0.4246087290589755,0.075497
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
-0.1607359783343427,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,-0.416741
0.546502326336766,-0.4904733511157444,-0.9767832248131456,-1.732926941845735,-0.863876
-0.1607359783343427,0.3545081464994768,0.4683567177483339,-0.4246087290589755,-0.416741
0.546502326336766,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.545183
-0.8679742830054514,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.378665
-0.8679742830054514,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.378665
-0.8679742830054514,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.378665
0.546502326336766,1.6219803929223089,1.1909266890290735,1.5378685901211635,1.484555
0.546502326336766,1.6219803929223089,1.1909266890290735,1.5378685901211635,1.484555
-0.8679742830054514,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.378665
0.546502326336766,0.3545081464994768,1.1909266890290735,1.5378685901211635,1.484555
-0.1607359783343427,0.3545081464994768,-0.2542132535324058,-0.4246087290589755,-0.416741
-0.8679742830054514,0.3545081464994768,0.4683567177483339,-0.4246087290589755,-0.908979
-0.1607359783343427,-0.4904733511157444,0.4683567177483339,0.2295503773344042,0.052945
-0.8679742830054514,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.378665
1.2537406310078747,-0.4904733511157444,-0.2542132535324058,-0.4246087290589755,0.567734
-1.57521258767656,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.870903
-0.8679742830054514,-1.3354548487309656,-0.9767832248131456,-1.078767835452355,-1.378665
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.052945
-0.1607359783343427,-1.7579455975385765,0.4683567177483339,0.2295503773344042,0.052945
-0.8679742830054514,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.378665
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.052945
-1.57521258767656,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.870903
-0.1607359783343427,-0.4904733511157444,-0.2542132535324058,0.2295503773344042,0.052945
-0.1607359783343427,-0.4904733511157444,0.4683567177483339,0.2295503773344042,0.052945
0.546502326336766,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.545183
-0.1607359783343427,0.3545081464994768,-0.2542132535324058,0.2295503773344042,0.052945
1.2537406310078747,1.6219803929223089,0.4683567177483339,1.5378685901211635,1.976793
-1.57521258767656,-1.3354548487309656,-1.6993531960938857,-1.078767835452355,-1.870903
-1.57521258767656,-0.4904733511157444,-1.6993531960938857,-1.078767835452355,-1.870903
-0.1607359783343427,-0.4904733511157444,0.4683567177483339,-0.4246087290589755,-0.416741
-1.57521258767656,-0.4904733511157444,-0.9767832248131456,-1.078767835452355,-1.870903
1.2537406310078747,1.6219803929223089,0.4683567177483339,0.883709483727784,1.507107
